line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_02,255.8606091991782,1.1558447469411517,33.81492241064622,45,6,3.632736471442312,0.38352779464534015,77.41326583721984,True,2025-11-26 13:01:54.342415
LINE_03,244.6072929611531,1.155426738871187,32.52444544785969,41,14,4.2994641402139635,0.3808541204079384,67.26808271203575,True,2025-11-26 13:11:54.342415
LINE_01,183.97706711718865,0.40427292113145363,16.109680521761025,82,1,2.975829885756574,0.5366241806897378,51.777336365802114,False,2025-11-26 13:21:54.342415
LINE_01,185.78901624679406,0.22494625670528173,17.698490948492122,116,0,2.9606727891899807,0.4852491861916107,59.02913833555159,False,2025-11-26 13:31:54.342415
LINE_01,179.3618038411078,0.3005276537061678,17.93497371322779,88,0,2.9975256369022785,0.4949207201572058,51.59082683261477,False,2025-11-26 13:41:54.342415
LINE_01,228.3633176116325,0.6161158942218575,25.87747300391212,78,4,3.422436305073547,0.45333552579410774,66.02911327271161,True,2025-11-26 13:51:54.342415
LINE_01,219.626845670243,0.37025102918435543,26.0257368568697,86,1,3.3044730817541086,0.5265766171993633,56.11839316488899,False,2025-11-26 14:01:54.342415
LINE_02,199.34193143421567,0.11688063956389723,18.086978414191524,101,2,2.8660283794031574,0.4722069252195321,47.19924045765143,False,2025-11-26 14:11:54.342415
LINE_01,268.62619843928843,0.8399224109191502,29.473521697970924,59,6,4.06106306230578,0.3791032292771634,71.96529155676866,True,2025-11-26 14:21:54.342415
LINE_02,216.3401698505485,0.28052200388448706,20.662759012859517,91,1,2.7966033990003862,0.45730258190446554,50.55045208943979,False,2025-11-26 14:31:54.342415
LINE_01,248.43523988567847,1.3451277558742472,30.490164266346866,68,10,3.9034890758933596,0.4194503393513959,66.47968600508436,True,2025-11-26 14:41:54.342415
LINE_02,186.5953222145462,0.194758074603228,23.313651488553546,113,0,2.935131751910847,0.4668388092278473,54.18253396791823,False,2025-11-26 14:51:54.342415
LINE_01,183.55914546378276,0.43789168129191497,24.27467572316973,114,0,2.9767123573326657,0.479294342085762,52.29181480920524,False,2025-11-26 15:01:54.342415
LINE_03,178.39529093076683,0.16691277555685588,14.757790679317212,104,1,2.900978613628337,0.5138829107918923,39.86683373161074,False,2025-11-26 15:11:54.342415
LINE_02,201.05489323327805,0.21083797263544127,16.057944370540696,98,2,2.7949593677283024,0.4912057976072402,52.874926210241,False,2025-11-26 15:21:54.342415
LINE_01,226.12375457837632,0.2893997209997637,19.745310666527313,91,0,2.886730802185763,0.47582312417495964,46.76170960698878,False,2025-11-26 15:31:54.342415
LINE_02,182.48452980769096,0.14293667908136037,19.772303947092063,85,0,3.0141012569164682,0.5225454068235523,52.12703119056843,False,2025-11-26 15:41:54.342415
LINE_03,172.6038188319602,0.15247851203861462,16.028164280154073,91,2,3.033721942259787,0.4813254180155198,47.8813430149039,False,2025-11-26 15:51:54.342415
LINE_02,234.45879724663163,1.4341814125561156,32.022745941996085,55,7,4.000560674661309,0.4012839348387315,72.2339857649894,True,2025-11-26 16:01:54.342415
LINE_01,203.92257754995538,0.2553028927881032,24.58684576410325,100,2,3.150334552225799,0.4598065346423038,55.17706290529827,False,2025-11-26 16:11:54.342415
LINE_03,222.81087270008976,0.2804824178467767,18.436428213386876,99,1,2.909065495093045,0.4764014366843849,51.98076224708398,False,2025-11-26 16:21:54.342415
LINE_02,193.98880338098508,0.15123849823804938,16.86280621400757,82,0,2.8653210563725233,0.5455766124365232,45.83339074057119,False,2025-11-26 16:31:54.342415
LINE_01,192.86733590952616,0.21523852283658249,22.151980771799533,116,2,2.908543788924571,0.45573828866617566,50.12905316470709,False,2025-11-26 16:41:54.342415
LINE_01,196.89662137102897,0.2655302333410831,23.342366397564277,92,2,3.0485006213583157,0.54675724860911,48.51246220966173,False,2025-11-26 16:51:54.342415
LINE_02,251.05451830893145,0.993172170981931,29.516496739763355,59,6,3.601770445748559,0.38644431318791167,69.44864757436353,True,2025-11-26 17:01:54.342415
LINE_01,185.79448472268132,0.4428926627283267,16.32531318483304,86,2,2.999691379176452,0.471217924756318,55.81317189408527,False,2025-11-26 17:11:54.342415
LINE_01,192.64905061261646,0.42499799202333344,24.519586209077456,98,2,3.1177123912287947,0.5059212229915925,43.0694033830887,False,2025-11-26 17:21:54.342415
LINE_03,178.26482027394556,0.3783655713394827,20.11421961994303,101,2,2.72781986864749,0.48445153119425544,41.17804930077428,False,2025-11-26 17:31:54.342415
LINE_02,185.19947060859408,0.31790230610321674,20.316930369693996,115,0,3.0136134146118256,0.504992950563794,40.504228956378725,False,2025-11-26 17:41:54.342415
LINE_03,270.90252454728136,1.1008200202829648,28.313114932519873,64,12,3.6734416202257236,0.399604881535896,69.2557697467731,True,2025-11-26 17:51:54.342415
LINE_02,247.27799061612103,1.0272131554708555,34.656489925722795,41,7,3.802015532791173,0.3835012241457702,77.03850283118322,True,2025-11-26 18:01:54.342415
LINE_02,198.85422287866035,0.2807174732486147,19.46665502885275,108,2,2.931730729656338,0.49198575430184666,57.47314539624129,False,2025-11-26 18:11:54.342415
LINE_02,211.1344224959986,0.13283435851783953,20.961199527396243,104,0,3.013364400464965,0.48754312238248865,43.050522203735326,False,2025-11-26 18:21:54.342415
LINE_03,266.39117106141384,0.9905590512664775,31.28248455534803,50,7,4.204202349978957,0.4108057539131192,77.30355290716354,True,2025-11-26 18:31:54.342415
LINE_02,190.6120334679729,0.29219398190692597,15.23510197043919,103,0,2.965209046884854,0.5367332023506257,51.12939445789769,False,2025-11-26 18:41:54.342415
LINE_02,210.75921183007597,0.1903928619691103,20.425914165503027,110,0,3.256643876142423,0.48689846971408607,56.80039405881111,False,2025-11-26 18:51:54.342415
LINE_03,221.34395615606164,0.45143927465954065,20.546977125730464,98,0,3.1336441654760323,0.5513208147847213,54.61465250178068,False,2025-11-26 19:01:54.342415
LINE_02,183.5895141742455,0.43211551080106797,20.35828430279757,100,0,2.753929221033526,0.526345771967893,56.17083586208677,False,2025-11-26 19:11:54.342415
LINE_01,197.12532455666133,0.13768117133165794,21.480542014838555,116,0,3.0813247684792153,0.4605382124645095,56.56340204477023,False,2025-11-26 19:21:54.342415
LINE_03,192.62834961484708,0.315469379312853,22.79611119273167,81,2,2.9354470680759186,0.47445064226945066,50.418975538983084,False,2025-11-26 19:31:54.342415
LINE_02,209.20116806235097,0.3456693772705925,23.081059795075035,117,2,3.2098053735281225,0.5213331150467776,58.51690701728573,False,2025-11-26 19:41:54.342415
LINE_02,184.59511743456474,0.2687189812103274,18.70997170404895,104,0,3.04107797171077,0.5239701399318261,50.54814445634334,False,2025-11-26 19:51:54.342415
LINE_03,250.02816102337047,1.4091049516159337,30.603351719358972,61,5,4.119164545838423,0.3896483260134267,76.36054942825946,True,2025-11-26 20:01:54.342415
LINE_02,183.67918416951136,0.3163781801196026,20.390549203009538,114,2,3.1055293880865804,0.4457008014027115,58.50966760378294,False,2025-11-26 20:11:54.342415
LINE_01,180.48714670180053,0.4074699778293349,24.15605480738252,84,0,2.9354311490378038,0.47323574772150434,39.369337574661905,False,2025-11-26 20:21:54.342415
LINE_03,211.9004114231658,0.28951935650843774,19.597658708354967,78,1,3.0400226754540642,0.5241772333344691,57.377737818410274,False,2025-11-26 20:31:54.342415
LINE_03,215.1223530088366,0.4189944528127624,16.236656254810097,117,2,2.998044101859593,0.46572380461766033,60.63578313914733,False,2025-11-26 20:41:54.342415
LINE_02,274.28870041372767,1.321534139201109,30.417109722070535,49,13,3.6899307726248405,0.4179988135679041,65.99764534042664,True,2025-11-26 20:51:54.342415
LINE_01,223.9922939863789,0.32396325337449056,24.282984972030153,89,2,3.232154775022651,0.5098222284022289,53.323490656327316,False,2025-11-26 21:01:54.342415
LINE_02,236.42384625598967,1.411549419732716,34.649811458562695,49,12,4.413273113405956,0.36682105934263565,68.36804778929539,True,2025-11-26 21:11:54.342415
LINE_02,181.55120206420898,0.47715421576454475,15.686121326857336,109,0,2.7481479807558564,0.4778336768718075,42.29995101625047,False,2025-11-26 21:21:54.342415
LINE_01,208.05656695768846,0.22983049517163592,17.79337313382793,108,0,3.0190271215513294,0.5166229159052038,46.189009650308094,False,2025-11-26 21:31:54.342415
LINE_01,214.48967008861132,0.31995772594211513,21.878001274186524,107,2,3.1580952627232106,0.4776431798056956,56.84530083230767,False,2025-11-26 21:41:54.342415
LINE_02,234.50336897078586,1.0783717366931893,34.43692044365297,40,8,3.918916209761552,0.40721054465356005,77.21326445872351,True,2025-11-26 21:51:54.342415
LINE_02,191.3941460736882,0.14117897973856108,20.047547671086598,120,1,3.004403300520875,0.4944616170288621,61.0111409003146,False,2025-11-26 22:01:54.342415
LINE_02,200.68309379114135,0.2347877760927572,19.669735219374857,103,0,2.933516159595311,0.5064003288572205,46.178882560354474,False,2025-11-26 22:11:54.342415
LINE_03,194.75580689540664,0.15703783768270424,18.119866283524644,105,1,3.038176921727593,0.4987673895237202,53.19868609961603,False,2025-11-26 22:21:54.342415
LINE_02,216.70637258147283,0.31616065836692075,22.074480009553064,94,0,3.136350071665277,0.5159463547908082,41.99218387650719,False,2025-11-26 22:31:54.342415
