line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_01,201.91278048261412,0.16168034349912308,21.63234396731967,87,2,2.93834447123393,0.532295819627666,43.99617381143569,False,2025-10-30 16:03:19.519057
LINE_01,224.6141474232386,0.34064756043169214,16.58854975993779,114,1,3.0726481525809017,0.49890626522763065,59.004549252950184,False,2025-10-30 16:13:19.519057
LINE_03,192.82943917520518,0.408745636542393,16.5002325830958,100,2,2.9717468269500977,0.5392081293317363,51.139820239811165,False,2025-10-30 16:23:19.519057
LINE_01,192.7430671717664,0.4013784533211931,21.894177608648608,114,2,2.828345255776102,0.4682412914191775,45.160158967589425,False,2025-10-30 16:33:19.519057
LINE_02,204.1522406246311,0.14584052764397337,15.366762581483732,84,0,2.882503032250784,0.5110492728884312,47.950698325431965,False,2025-10-30 16:43:19.519057
LINE_02,188.24058550151645,0.3475789054585569,18.15713014973786,83,1,2.9069552170335187,0.5022528022777912,54.26646176170504,False,2025-10-30 16:53:19.519057
LINE_01,205.7706539071227,0.3567308397325413,20.26523428887828,81,0,2.945842315884561,0.5200478150528043,57.59230659801533,False,2025-10-30 17:03:19.519057
LINE_03,200.51028678936396,0.29158078147679567,19.668601237003152,105,3,2.921218617669517,0.472242638273426,45.273404071316605,False,2025-10-30 17:13:19.519057
LINE_03,199.43240029874525,0.4891823817615368,21.328548357636084,104,1,2.9562144541343813,0.47414612975690346,42.004667521029056,False,2025-10-30 17:23:19.519057
LINE_02,196.07112685846903,0.18979520238325306,19.658474246664674,88,2,2.8597243520881124,0.46763668372507733,49.145216271532746,False,2025-10-30 17:33:19.519057
LINE_03,187.75151671687277,0.2627446470906323,17.553567280700207,88,2,2.9140968243408962,0.5360398465917918,54.07347574767553,False,2025-10-30 17:43:19.519057
LINE_02,190.5919445900666,0.20193156570100804,20.2246011200538,98,1,2.866390344354194,0.4352914734470265,50.11981829096612,False,2025-10-30 17:53:19.519057
LINE_02,263.44044684335387,0.8435554895162775,30.368345211660454,59,12,3.514230184091687,0.37116295477001915,66.65628554735903,True,2025-10-30 18:03:19.519057
LINE_03,186.25530468351084,0.44078085142069556,22.383362080832683,89,0,2.9580532810832243,0.4653084201947546,39.146588120853615,False,2025-10-30 18:13:19.519057
LINE_02,260.7848430903127,1.0954594935362132,33.334520182150065,57,9,3.7122470127723277,0.406028419379881,75.8052463751832,True,2025-10-30 18:23:19.519057
