line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_03,222.04269203119028,0.10820321830554985,23.473154209504827,119,3,3.190263118215067,0.5037591962176247,51.72194286997835,False,2025-11-27 11:06:09.855848
LINE_01,201.9070679306191,0.47550203716644796,22.4940097115515,110,2,3.231206553116714,0.5680433898547879,43.49293554981647,False,2025-11-27 11:16:09.855848
LINE_02,195.61130411286302,0.39605591355851816,22.279340427238623,119,2,3.074638794894071,0.5259008136929881,49.802025884675814,False,2025-11-27 11:26:09.855848
LINE_01,211.40540001199804,0.40044700024305135,20.822086955100204,116,0,3.0583399360613206,0.4944570956971539,46.71811406791307,False,2025-11-27 11:36:09.855848
LINE_03,275.9146123821818,0.9419687247684237,29.744509950287863,57,11,4.164666143337876,0.39204190475918754,73.206769661416,True,2025-11-27 11:46:09.855848
LINE_02,241.56242896238382,0.8391108715769698,32.03979511405958,52,6,3.746511052723712,0.4126723216525994,77.72885390942282,True,2025-11-27 11:56:09.855848
LINE_02,209.63031521377403,0.46387414168274915,19.671882655973672,115,0,3.0837292374469234,0.44274195594469207,42.014113763141474,False,2025-11-27 12:06:09.855848
LINE_01,275.6161430198132,1.3639668929116453,28.679313593729777,67,13,3.9403786216177217,0.38655224831736035,73.19096183500113,True,2025-11-27 12:16:09.855848
LINE_03,209.78384680646244,0.2210561452781744,16.51668302473474,116,0,3.1545898784858313,0.46603811980005583,54.58463694517095,False,2025-11-27 12:26:09.855848
LINE_03,267.40030480573097,1.3045754871790343,28.465973477825052,67,14,4.226912137090137,0.3732809745858075,65.08239109652123,True,2025-11-27 12:36:09.855848
LINE_02,253.18962826087775,1.192005797018928,31.950382345903662,42,12,3.9939336417316413,0.3662146571720879,73.90378447257262,True,2025-11-27 12:46:09.855848
LINE_02,197.08747021421715,0.4387056525649386,16.239739507042916,104,1,3.0265150537440455,0.5379691474060446,50.001619516803885,False,2025-11-27 12:56:09.855848
LINE_03,200.28417185769075,0.42265965500924413,20.449792264593086,104,1,2.754371217771178,0.4659320560013602,52.20898860468696,False,2025-11-27 13:06:09.855848
LINE_03,212.09117955933235,0.23333530384214554,15.27414460976959,116,1,3.0154291957994968,0.5029372741272421,44.262559224225704,False,2025-11-27 13:16:09.855848
LINE_03,182.62632630311302,0.1104204629043021,22.876146929288673,81,1,2.859457499509069,0.49188186596327454,52.16595411492185,False,2025-11-27 13:26:09.855848
LINE_02,193.09819641823393,0.35378884256526966,21.603821042242753,114,2,2.9822031968509615,0.5550287034012638,51.71876027217546,False,2025-11-27 13:36:09.855848
LINE_03,226.49403776109938,0.4699142577762088,17.52224954041947,85,0,2.9394036484895456,0.47485636007791154,60.68572236240204,False,2025-11-27 13:46:09.855848
LINE_03,193.41563283235533,0.4088001214734786,18.59577265940732,104,1,2.87022134182463,0.46176683073998565,56.24291028737621,False,2025-11-27 13:56:09.855848
LINE_02,178.45260729304803,0.4363480354871223,21.90966410168476,105,2,2.8860079863164287,0.43057782238852815,47.942151804768734,False,2025-11-27 14:06:09.855848
LINE_01,197.68280536945753,0.22894491593503724,18.081509635752607,106,2,2.7897379689830752,0.5222655586773093,56.74419105416406,False,2025-11-27 14:16:09.855848
LINE_01,219.20526738699016,0.33940065686948734,17.943241983187345,84,2,3.1074393199863586,0.47566145062934967,41.89952649441939,False,2025-11-27 14:26:09.855848
LINE_02,257.63961527689565,1.1423344145341576,30.708128883574844,45,12,3.863660890049131,0.35386613784467497,78.14058542333015,True,2025-11-27 14:36:09.855848
LINE_03,214.57302719025526,0.32787227783391165,18.152262983133813,106,0,3.212067372677044,0.4930224678119158,60.20136555150843,False,2025-11-27 14:46:09.855848
LINE_01,211.4698684855175,0.3930514426804935,16.291368956203012,119,1,3.01413112901815,0.5416025810827563,50.74330645919198,False,2025-11-27 14:56:09.855848
LINE_01,210.96133703787763,0.15131615854157096,19.875567028130366,103,1,3.181847002610546,0.5305054111591933,58.46560534210805,False,2025-11-27 15:06:09.855848
LINE_03,197.7464606196183,0.28775663229540466,20.062845050685393,113,0,3.0863891658617133,0.48216487795246665,42.96180265570747,False,2025-11-27 15:16:09.855848
LINE_02,202.6614645032877,0.17611089515354597,20.825666016967276,93,1,2.94930724780586,0.5363418210112525,51.332993889792775,False,2025-11-27 15:26:09.855848
LINE_02,195.02311580357508,0.22825454173443976,21.5853873355059,84,0,3.1256388560394517,0.49995698664738847,55.64612043884345,False,2025-11-27 15:36:09.855848
LINE_03,271.49321942457493,1.2159620334911976,29.293302913728247,48,7,4.357798610080534,0.3760472018955472,78.87323833973609,True,2025-11-27 15:46:09.855848
LINE_01,204.67930323308602,0.2128517386254831,18.483460887796817,104,1,3.1917227839790767,0.5261113513448561,47.39221318203994,False,2025-11-27 15:56:09.855848
LINE_03,194.25266955208244,0.1805715499088629,22.460660723747072,108,2,2.8108340923761945,0.5220090756011626,47.66877098640665,False,2025-11-27 16:06:09.855848
LINE_02,198.70870525171037,0.17427738475763713,22.24653273512257,83,1,3.0894811260432387,0.46832039815462073,53.213178056811635,False,2025-11-27 16:16:09.855848
LINE_01,217.35163071372853,0.15751087658096433,23.729701573398113,101,1,2.9490644231581045,0.5221003347600629,53.14477540397871,False,2025-11-27 16:26:09.855848
LINE_02,213.55039074786572,0.2434006288075796,15.402496370889223,116,0,2.868911395961274,0.5197871665053903,50.1308642551291,False,2025-11-27 16:36:09.855848
LINE_03,189.79142716130448,0.28199274656233564,22.242436563524322,112,2,3.178904084155177,0.5663896442033627,48.60816563472277,False,2025-11-27 16:46:09.855848
LINE_02,188.72487931485898,0.4170893499157866,20.725965114763547,114,2,2.8842397948850502,0.44559682105958537,52.737890952331306,False,2025-11-27 16:56:09.855848
LINE_02,219.50404552709927,0.1324058402020735,19.560367431863508,122,0,3.1155941429725265,0.5235504432169739,43.613430453064595,False,2025-11-27 17:06:09.855848
LINE_03,210.48794532420138,0.4427842957982811,23.92236178334157,113,1,2.967900898194559,0.4621788351835316,54.79341679550937,False,2025-11-27 17:16:09.855848
LINE_02,225.96041306713013,0.15782357081923393,19.83193100331811,87,1,3.182566508567143,0.5042156126112358,42.70925015775933,False,2025-11-27 17:26:09.855848
LINE_02,232.48694554266663,1.0408190095258685,29.011838352635205,42,14,4.250858491089955,0.35188931619482944,74.60341200597574,True,2025-11-27 17:36:09.855848
LINE_02,196.86265246739643,0.4004559130199437,18.356808812503242,81,1,2.6652734861321283,0.43515973602364477,42.843720428786504,False,2025-11-27 17:46:09.855848
LINE_01,190.5970877959427,0.48549597260851224,22.84389248171055,115,2,3.217350602222842,0.5119680457593185,58.92789709474594,False,2025-11-27 17:56:09.855848
LINE_02,182.12563345479379,0.2511552095190109,19.079977674338473,110,0,3.0448181352454644,0.44881831633326824,54.462140918446465,False,2025-11-27 18:06:09.855848
LINE_03,197.3940627170145,0.270650556685619,23.651960735247773,99,0,3.1415036539755237,0.48073868903131406,59.149923781035305,False,2025-11-27 18:16:09.855848
LINE_02,198.40466064074528,0.18987827061718102,18.80194839780471,105,0,3.2221448508396766,0.469458875696061,56.68219372140147,False,2025-11-27 18:26:09.855848
LINE_03,211.5746686078854,0.36092269200143423,19.741298658192864,80,2,2.872549337406714,0.49451190851225757,52.258434380533544,False,2025-11-27 18:36:09.855848
LINE_01,219.38187652684678,0.43303632569054745,23.980420275510877,110,2,2.9329168356378075,0.5173199019223667,45.089510784676854,False,2025-11-27 18:46:09.855848
LINE_02,215.85839003456934,0.22729874903230865,21.32998451919311,83,0,3.2348264403330727,0.518889856558764,46.37148640120121,False,2025-11-27 18:56:09.855848
LINE_03,208.16257654718729,0.24379689712275815,22.095984363864265,92,1,3.0956949297027436,0.5366084375861304,50.99459788177727,False,2025-11-27 19:06:09.855848
LINE_03,183.9854773351291,0.13649046454954336,16.84812815704613,100,2,3.0286516429280073,0.4906252232614402,48.20544912739794,False,2025-11-27 19:16:09.855848
LINE_03,213.39285551667223,0.21626399060731422,16.60967817696483,98,1,3.176475371800663,0.5167313789571081,48.39906490705932,False,2025-11-27 19:26:09.855848
LINE_02,216.1942124780415,0.17889719949967856,22.676782953126214,99,2,2.922357207457038,0.47313960208281125,39.93782626074162,False,2025-11-27 19:36:09.855848
LINE_01,185.20182066507843,0.2080246843850487,21.920939724647056,103,0,2.8137821287628957,0.5079079539975889,58.41051946290858,False,2025-11-27 19:46:09.855848
LINE_01,215.41986084066883,0.22696262464089148,24.10370945026106,96,1,3.12577982729431,0.5375529935611951,56.173443342497,False,2025-11-27 19:56:09.855848
LINE_02,220.3975600007986,0.22163950746345262,22.41042059945781,92,0,3.0882724058195956,0.5043267268074871,44.842971402292676,False,2025-11-27 20:06:09.855848
LINE_03,220.40774072564898,0.23297952574661074,24.043057000685465,85,0,3.2504784507602347,0.5085903598731252,49.200652107579394,False,2025-11-27 20:16:09.855848
LINE_01,222.8965752402357,0.28005931381257393,21.468157389108512,104,3,3.0580157270546042,0.5576493006311893,52.155719549080644,False,2025-11-27 20:26:09.855848
LINE_01,213.7241976671258,0.2297619645538646,24.705396867787073,120,0,2.9566060091630724,0.5130749779553613,57.10164784243435,False,2025-11-27 20:36:09.855848
LINE_03,219.2054627037846,0.4978513674913201,23.9557869359094,84,1,3.0417556924310727,0.5016726196304432,51.65548762428393,False,2025-11-27 20:46:09.855848
LINE_03,254.70798148876668,1.4897753956958537,29.503475446834642,46,11,3.746956348489635,0.3527279654050414,75.43068613023998,True,2025-11-27 20:56:09.855848
