line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_03,242.24698714979954,1.1681517802013157,34.506787913885574,68,8,4.4245995310458826,0.38148226390288287,74.73957014601045,True,2025-11-23 01:45:55.546503
LINE_01,201.2709201780953,0.4917622775824481,15.09456006234729,102,1,2.9010353750713307,0.5046711424715704,49.57916078594958,False,2025-11-23 01:55:55.546503
LINE_02,220.73036712732855,0.5094848842992526,23.213358078831984,116,0,3.1350482619952316,0.5090153836517266,53.83852661365509,False,2025-11-23 02:05:55.546503
LINE_01,187.82857649597702,0.3185327504368878,15.931426248805032,95,2,3.093256800409301,0.5212580712156956,42.73451804272294,False,2025-11-23 02:15:55.546503
LINE_02,259.40352642568985,1.0525463895329903,31.59959732316223,40,14,4.129164578106224,0.3518490255095543,79.09362498631975,True,2025-11-23 02:25:55.546503
LINE_03,191.95385413931214,0.40092078305695217,20.939546748579684,94,2,2.923747918158477,0.47466079367450487,48.22515589857046,False,2025-11-23 02:35:55.546503
LINE_02,203.6875901453742,0.3619440304212305,19.95223145144087,108,1,3.2194945019773504,0.509607636784399,49.59252486880716,False,2025-11-23 02:45:55.546503
LINE_03,221.15292118641943,0.4068595772440972,18.992391567240997,88,1,3.2901036942130784,0.5498865110379714,53.263822339284914,False,2025-11-23 02:55:55.546503
LINE_03,199.68380974861648,0.19565774265078117,20.27109157257027,80,0,3.0112946123982582,0.47168127614309335,58.84909856537458,False,2025-11-23 03:05:55.546503
LINE_01,216.34561854636917,0.13653193911657183,16.39307824319853,84,1,2.898884531416293,0.5572344416226677,58.55790781842231,False,2025-11-23 03:15:55.546503
LINE_03,220.29734794092815,0.2458553567464228,16.7813974790584,113,0,3.154968244327704,0.4617015872710296,52.02262120755187,False,2025-11-23 03:25:55.546503
LINE_02,181.15013870355887,0.10898563061400758,18.38241894854986,85,0,2.887500401374089,0.5326453951220683,52.724155038223444,False,2025-11-23 03:35:55.546503
LINE_01,183.9927376650591,0.2827572452964726,19.81423620758363,101,2,2.673221606435278,0.51396225425668,49.60601242516894,False,2025-11-23 03:45:55.546503
LINE_03,213.26073562560234,0.35420100155657264,25.01519464761031,95,2,3.0806386471367735,0.4944952128763047,50.85437384780105,False,2025-11-23 03:55:55.546503
LINE_02,271.9513336664453,1.0622838011102858,34.35997914992534,45,14,3.6344892388468018,0.36698389357206573,75.14918710950832,True,2025-11-23 04:05:55.546503
LINE_03,191.67292575065886,0.38640912829145685,25.549698753969167,110,1,3.143318685080833,0.5284422269579677,45.78728950133027,False,2025-11-23 04:15:55.546503
LINE_02,204.24136615021322,0.1650343119318198,21.606674751923812,83,1,2.887856419346894,0.49033865984575614,53.638086204464294,False,2025-11-23 04:25:55.546503
LINE_03,223.98014544695494,0.27482352515463315,23.50925163364749,111,2,2.9809706657929538,0.5001532896219901,49.952894477010894,False,2025-11-23 04:35:55.546503
LINE_02,203.9345656916281,0.2952239727410032,16.222828639058164,120,0,3.294293228953946,0.5243332511648436,51.93963977387698,False,2025-11-23 04:45:55.546503
LINE_01,184.05731222580997,0.23660440153757112,23.71758561397956,96,1,3.102695981876485,0.4993619611494371,44.728054898450615,False,2025-11-23 04:55:55.546503
LINE_03,230.42012622920626,1.1683069242648578,33.213404919232715,46,8,4.356545540776021,0.40081680948035897,76.75577561914598,True,2025-11-23 05:05:55.546503
LINE_01,186.42898285755066,0.29261580102378465,20.171326375100392,98,1,2.8616103120305505,0.5329376355354818,46.69890018937014,False,2025-11-23 05:15:55.546503
LINE_03,217.00559724390533,0.46670012975221187,15.802038825232989,109,0,2.909054653400491,0.4491128257097023,49.813749951318364,False,2025-11-23 05:25:55.546503
LINE_01,211.10039819385406,0.3622156899255525,19.551454392465086,94,0,2.9761515626506063,0.5314290912946333,55.61278791029404,False,2025-11-23 05:35:55.546503
LINE_01,203.71710794631048,0.3217380241094205,23.00862556935176,106,0,3.1926409915907734,0.495487092672559,47.10717737656544,False,2025-11-23 05:45:55.546503
LINE_03,188.83962299698882,0.44048892604923234,23.87749462622951,109,0,3.187370874616481,0.5050660399247752,47.30230887720835,False,2025-11-23 05:55:55.546503
LINE_03,209.42351571358986,0.5110926516499128,24.7323069299905,112,2,3.30077674859012,0.5545122096125242,54.883540951241216,False,2025-11-23 06:05:55.546503
LINE_03,198.1261473506999,0.13737244169541674,21.568665632230218,86,1,3.1816121577953185,0.5055934234279248,43.791627090332156,False,2025-11-23 06:15:55.546503
