line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_01,188.12944135419457,0.3240105445969164,15.303455693572646,79,2,2.820214698245598,0.5223841211560976,56.37873139090364,False,2025-11-26 13:25:35.946638
LINE_01,186.84056679861624,0.17264829957086694,14.734076590135835,92,2,2.858302697838026,0.4830846786204932,47.015423855318815,False,2025-11-26 13:35:35.946638
LINE_01,231.8730810499628,0.6105008232410856,26.326480503723232,83,3,3.323524667731154,0.5460102764458781,65.58456879731855,False,2025-11-26 13:45:35.946638
LINE_01,241.07963017788148,0.5808929124558418,28.26282962064396,84,2,3.600492471965932,0.5252815103837404,67.99419759927395,False,2025-11-26 13:55:35.946638
LINE_03,185.20241238083716,0.43011902895549525,22.33233397623698,110,1,2.920464084351169,0.47782157555719856,61.3535055779218,False,2025-11-26 14:05:35.946638
LINE_03,187.15503859480134,0.1567643705295401,18.4650668338905,96,0,3.380655468363185,0.4474435992805229,42.555520056791394,False,2025-11-26 14:15:35.946638
LINE_03,221.45646614580016,0.3555949802701197,17.783709152719307,101,2,3.2798114872654622,0.5218063428677198,46.52528203869815,False,2025-11-26 14:25:35.946638
LINE_02,211.81671842376574,0.36573348225382074,18.925791037519286,88,3,3.0207480266917415,0.5082269109873836,42.21118479624661,False,2025-11-26 14:35:35.946638
LINE_01,210.48545669926202,0.45288303653980666,24.878538096412168,76,3,3.110168691998513,0.4740631087008825,57.41285768598031,False,2025-11-26 14:45:35.946638
LINE_02,209.96399646961672,0.312225664723711,21.58760152993541,80,3,2.808315746343197,0.42048787787145686,49.368639504298194,False,2025-11-26 14:55:35.946638
LINE_01,235.8771251682082,0.5845683936977111,29.136831491525697,88,3,3.324437287801479,0.5391180062873824,61.01159714138884,False,2025-11-26 15:05:35.946638
LINE_03,188.86676067257093,0.4407616919748683,21.344230738930253,100,2,3.0765090471528245,0.4643905995719813,52.96575318100197,False,2025-11-26 15:15:35.946638
LINE_01,208.18657298715056,0.42979192420977386,23.496574843810553,78,2,3.011987344474192,0.4368613930244612,56.43644881455966,False,2025-11-26 15:25:35.946638
LINE_03,231.991354781548,0.20662994719212616,23.623359815453323,115,1,3.068169820100794,0.5392652242763978,52.93817945655963,False,2025-11-26 15:35:35.946638
LINE_03,262.6914132493741,0.7118143549605241,28.091963519962007,71,11,3.2363243414784955,0.3870625408771763,72.20399145955034,True,2025-11-26 15:45:35.946638
LINE_01,222.68610240073656,0.5181705577157736,27.135457633198563,98,4,3.0081263589038616,0.5672338285583668,47.42845913585393,False,2025-11-26 15:55:35.946638
LINE_01,180.37853337504498,0.4039155715575912,23.524566331925605,108,3,2.635960234989693,0.4159787652145177,54.59235001419373,False,2025-11-26 16:05:35.946638
LINE_03,233.87736093851277,0.7915813496001006,31.35948381671226,55,11,3.7096900687455854,0.46014108947796023,78.85331204434537,True,2025-11-26 16:15:35.946638
LINE_02,248.4727695428351,0.5873293077442431,30.64527061380832,74,3,3.3660569529495894,0.4781466377661283,67.57231458000265,True,2025-11-26 16:25:35.946638
LINE_03,226.65137179429217,0.5599502926735037,24.519327112209357,87,3,3.429475240966621,0.4723495619993703,64.26553949091698,False,2025-11-26 16:35:35.946638
LINE_03,197.6477057935114,0.3970984909015822,22.69209989193298,83,2,3.11904358372171,0.5144409351508847,37.897223158034116,False,2025-11-26 16:45:35.946638
LINE_02,249.00154283485983,1.1364279562468256,32.9180893776567,67,9,3.7939525739484767,0.43974034483412644,59.252894136866864,True,2025-11-26 16:55:35.946638
LINE_03,198.28314150164732,0.17780877952639976,23.124186933907403,101,2,3.152090339046543,0.4765971081652713,67.61728427224348,False,2025-11-26 17:05:35.946638
LINE_03,233.53575302386164,0.514667316365162,27.548345899992746,93,4,3.445760818535732,0.5031842605076123,62.81502133617547,False,2025-11-26 17:15:35.946638
LINE_03,191.4953735085159,0.4002607606061619,14.222186374160641,109,2,2.6838520701333715,0.5184901249292954,51.62321758944078,False,2025-11-26 17:25:35.946638
LINE_03,243.90597459401283,0.9979805914682213,28.60823841273453,56,6,3.876666785333622,0.4260627669695669,70.79524310363551,True,2025-11-26 17:35:35.946638
LINE_03,260.7081127023679,0.8351564209606853,34.1063910437959,66,9,4.0363267293824805,0.4148726807481677,72.43683528607379,True,2025-11-26 17:45:35.946638
LINE_01,229.74771337480638,0.7652859339920723,32.01779759878517,77,7,4.136715347324092,0.4565730597213132,70.11673562661856,True,2025-11-26 17:55:35.946638
LINE_02,229.16231547071658,0.5414544716306022,26.140741077393535,86,2,3.205590650405165,0.48375433156185027,59.200951802387706,False,2025-11-26 18:05:35.946638
LINE_03,245.27511520305214,1.1776926352439114,32.71482161288052,62,4,4.126535722512764,0.41670661085747723,73.54486034109686,True,2025-11-26 18:15:35.946638
LINE_02,239.65754187027846,0.7194596876527957,29.085061546561953,88,3,3.893221102118105,0.48074238844056055,65.8376171244671,True,2025-11-26 18:25:35.946638
LINE_01,216.3940229671953,0.1305394325562692,16.514570378233305,94,3,2.743847803365642,0.551417029583728,55.51082311684324,False,2025-11-26 18:35:35.946638
LINE_03,205.10221959088628,0.5521921843477846,15.096807981837397,94,2,3.071606509733345,0.4646224768640245,54.91665237429051,False,2025-11-26 18:45:35.946638
LINE_03,226.36046041660552,0.7847755040525863,25.774166340540923,63,7,3.4895879307399005,0.38835624219196047,63.27777966297047,True,2025-11-26 18:55:35.946638
LINE_03,216.51560560091394,0.49447984980811843,23.289156054635082,80,3,3.0614699190667887,0.4826524664008915,57.407632801264555,False,2025-11-26 19:05:35.946638
LINE_01,182.18247770203786,0.45235557109237373,22.230394845603513,113,2,2.6403074461169886,0.41633561415734954,44.57792217030657,False,2025-11-26 19:15:35.946638
LINE_01,196.62351426559601,0.5550389811463676,21.82905876460851,99,1,3.119581464694779,0.5410221365404974,58.45942310407151,False,2025-11-26 19:25:35.946638
LINE_01,219.42997038034028,0.17055269184138666,21.451997065303225,100,0,2.9010807138268784,0.5567398225436917,43.380249621925564,False,2025-11-26 19:35:35.946638
LINE_01,189.17020983714974,0.42324200098001413,24.676887758278514,87,0,2.971502133419436,0.42869160611721113,48.241343325847026,False,2025-11-26 19:45:35.946638
LINE_02,242.76394356532566,0.5924905956069558,28.31934390243633,79,3,3.3812308684559986,0.43576438698861697,66.9273799128268,True,2025-11-26 19:55:35.946638
LINE_02,201.4524117276395,0.4370204643628451,25.879464547396747,115,3,3.2918021303282625,0.4461465585431973,43.731335736524166,False,2025-11-26 20:05:35.946638
LINE_03,206.64917102772466,0.6461884320040775,25.49229101687917,109,3,3.0269021104095164,0.500395189742427,43.11430363981761,False,2025-11-26 20:15:35.946638
LINE_03,176.67339838580355,0.41620147118149026,19.740632313495574,69,2,2.543634513953354,0.47426891587294795,55.91590524865143,False,2025-11-26 20:25:35.946638
LINE_03,189.08309454795577,0.2181463956315899,19.792761148444978,75,1,2.8198135318135717,0.41462247919308093,54.4389893661345,False,2025-11-26 20:35:35.946638
LINE_02,220.6707160010384,0.4836232889186166,24.035814271925382,102,1,3.210393236171988,0.6037255349450984,60.53709902718342,False,2025-11-26 20:45:35.946638
LINE_03,198.78208918618446,0.3071843396352253,20.739781127332016,119,1,3.2008715089737385,0.5971849362956346,57.05595712936219,False,2025-11-26 20:55:35.946638
LINE_03,211.9347989624105,0.37557644490432845,26.156929314762042,105,1,2.6358265534175898,0.48632964199160544,50.78231440127857,False,2025-11-26 21:05:35.946638
LINE_02,179.66223127473668,0.569372912763168,17.514888959510436,109,2,3.1006062543085418,0.5230380805065892,48.51641461130115,False,2025-11-26 21:15:35.946638
LINE_02,215.08740493899225,0.5735786802886299,26.06776989953875,87,3,3.1503237711881233,0.4931714555082583,58.71336052194833,False,2025-11-26 21:25:35.946638
LINE_02,213.21454183811906,1.1541292575609896,26.004736203920366,52,10,3.5453045057721706,0.4056336883642157,58.849936593099024,True,2025-11-26 21:35:35.946638
