line_id,temperature,vibration,current,production_count,defect_count,cycle_time,pressure,humidity,failure_occurred,timestamp
LINE_03,216.28027561795412,0.6054433087047756,26.05873565419448,81,3,3.117201664243021,0.4706231154517324,62.53319657005591,False,2025-12-01 11:02:28.039012
LINE_03,219.56966232092893,0.5610653790190772,23.193147118782512,79,3,3.037004403643645,0.48127358465693054,54.74286266954159,False,2025-12-01 11:12:28.039012
LINE_02,224.97839883256475,0.47718629484569847,20.15662828640034,94,2,3.2689437036516753,0.5092966363153228,47.11850686704482,False,2025-12-01 11:22:28.039012
LINE_01,212.2414006596647,0.5138518024728936,24.446728163784645,73,2,3.1293372337474503,0.4614809224591511,54.768426641708956,False,2025-12-01 11:32:28.039012
LINE_02,198.19445547340663,0.2059262745310036,16.475960397614127,82,3,3.146223628635592,0.42552125071386115,48.71668883342848,False,2025-12-01 11:42:28.039012
LINE_01,178.0075063042537,0.42087759308686373,20.906152323750096,75,0,2.519987036045783,0.4422376018481211,40.551955225576435,False,2025-12-01 11:52:28.039012
LINE_01,187.38466798251065,0.45418910254218353,21.153309302212726,79,3,2.8863500176738213,0.5679525648154068,52.009851166639166,False,2025-12-01 12:02:28.039012
LINE_02,202.94009891801724,0.5702303422916569,14.71245370406178,89,2,3.062358347081004,0.5427733598430966,56.39284485733892,False,2025-12-01 12:12:28.039012
LINE_02,224.76565445105584,0.5063505847219407,23.800634519541035,78,5,3.0321176773304788,0.4039455630336916,60.781485924288724,True,2025-12-01 12:22:28.039012
LINE_02,224.7064294869365,0.6076218097150866,25.396302508815392,88,2,3.2688188692281632,0.4895499945229785,63.16525150017977,False,2025-12-01 12:32:28.039012
LINE_01,230.80369366391972,0.5217853738261807,28.729591604684693,82,2,3.5824891526291616,0.5054849667810568,61.17164953658368,False,2025-12-01 12:42:28.039012
LINE_01,195.3515559781332,0.12831579671084184,15.535344112057832,87,2,3.246112521056535,0.4647081789841405,43.590644475308956,False,2025-12-01 12:52:28.039012
LINE_01,205.70012639982815,0.2973112970297565,24.699762812884973,93,0,3.0401524517550578,0.5315473654169399,66.08554326886122,False,2025-12-01 13:02:28.039012
LINE_01,217.94632107208758,0.5111461865925824,23.371277875978407,74,2,2.9955861408092366,0.44987578167442743,53.8481282674156,False,2025-12-01 13:12:28.039012
LINE_01,194.34028448662173,0.31278684192075373,14.686723513941637,87,3,2.5978516161793697,0.40033903986377795,42.479956934797954,False,2025-12-01 13:22:28.039012
LINE_01,202.653116174041,0.46172613029997156,23.475411141595814,70,3,2.864948876230328,0.41872594716511696,50.59805980200449,False,2025-12-01 13:32:28.039012
LINE_02,229.36295255622804,0.3704413074301218,16.1911771808666,82,2,2.9649439716900807,0.5703043455799629,42.173389266898674,False,2025-12-01 13:42:28.039012
LINE_02,220.9896507808127,0.9559371748732605,24.565169752376054,49,8,3.1040555781645587,0.394115134254311,59.61094187824232,True,2025-12-01 13:52:28.039012
LINE_01,222.744692200489,0.5391821239354296,20.986854453898818,87,0,3.1867057055652066,0.551566663572194,54.470297107649614,False,2025-12-01 14:02:28.039012
LINE_02,238.136488369217,0.5966525319760758,26.892686850404523,88,4,3.5253068939893333,0.49625482545750954,64.81752600258267,False,2025-12-01 14:12:28.039012
LINE_03,220.24020250946052,0.28575299975526014,23.480050073808016,83,1,3.026687828937371,0.6113800102333508,58.12514415318442,False,2025-12-01 14:22:28.039012
LINE_02,169.93494076631885,0.13301464034277777,25.064411531456493,72,3,2.6857147664602214,0.41647873838903265,37.49230290016614,False,2025-12-01 14:32:28.039012
LINE_01,201.36489485930582,0.2802186471109045,15.686579465873413,84,3,2.7654903230163916,0.41949889967133647,53.8024457608131,False,2025-12-01 14:42:28.039012
LINE_03,258.4116602906412,0.8033478738779806,28.211033171095057,73,6,3.6011897455502226,0.4517170404489134,70.17667879767592,True,2025-12-01 14:52:28.039012
LINE_01,227.8864508638906,0.46415751766426844,27.507494971372484,82,2,3.0716877054890555,0.4597663712716087,60.83974880001961,False,2025-12-01 15:02:28.039012
LINE_01,214.82545561032805,0.4872953236981469,24.700978194792377,76,3,3.0468483487479063,0.49475740590770356,57.09565524256767,False,2025-12-01 15:12:28.039012
LINE_03,197.50409006960714,0.569394502088387,28.01715819738348,107,0,2.952700708967286,0.48449081855818465,42.49897588266166,False,2025-12-01 15:22:28.039012
LINE_03,273.645079525643,0.9786309903555842,31.012832076823642,68,8,4.263790752318745,0.44560467462846765,73.85026646542521,True,2025-12-01 15:32:28.039012
LINE_01,192.33440566375208,0.3663610019605704,16.15362374020298,87,2,3.0008698522583863,0.43061380548849554,46.41619436751067,False,2025-12-01 15:42:28.039012
LINE_02,240.56519470512706,0.12519424959277387,18.706638766896397,115,3,3.1804275124608288,0.6016591867137977,46.18864121589959,False,2025-12-01 15:52:28.039012
LINE_01,209.5869856228576,0.7022229239239393,25.890715991266944,75,8,3.3238051303372016,0.4179029853087743,60.62263508091896,True,2025-12-01 16:02:28.039012
LINE_01,240.63173901928076,0.5272138718274247,26.61484222811265,81,2,3.3688392168612613,0.4830622121238195,59.09686912234413,False,2025-12-01 16:12:28.039012
LINE_03,179.64212601870346,0.18335743643450328,18.98415205432227,105,3,2.9877814658368687,0.47427684222116573,37.889082769954506,False,2025-12-01 16:22:28.039012
LINE_01,190.29636809262632,0.26387122274588937,14.47698282686938,95,3,2.6199884150476884,0.47684256196698543,38.23662762078231,False,2025-12-01 16:32:28.039012
LINE_01,213.5504150703379,0.494289697773647,23.220121442018282,87,3,3.0935853637416426,0.4821579825519486,55.36830566251943,False,2025-12-01 16:42:28.039012
LINE_03,198.86470845829754,0.454679717131742,24.458335889035542,74,2,3.0431037732882813,0.4608999289377097,54.1977425679806,False,2025-12-01 16:52:28.039012
LINE_03,202.6828565946232,0.43632521204636043,24.248255182698838,70,3,2.9932575207432524,0.4620129907851335,51.59025626161134,False,2025-12-01 17:02:28.039012
LINE_01,267.52830634082915,1.3598054130951618,32.34360552337516,83,6,4.263104795336352,0.45645421033412475,74.79374923971064,True,2025-12-01 17:12:28.039012
LINE_01,253.9271444201496,0.9240170025470184,30.835730321567627,62,10,4.233054706114179,0.4488455750842193,69.15005813151026,True,2025-12-01 17:22:28.039012
LINE_03,196.8830299240384,0.5479663808939902,23.823758541150205,77,2,2.981744792237438,0.4662904160033996,53.24565484741565,False,2025-12-01 17:32:28.039012
LINE_02,242.2522739063228,0.7809799500524853,26.745641563994475,72,5,3.9212489910665678,0.4469399685165747,67.83867588607853,True,2025-12-01 17:42:28.039012
LINE_02,224.29434344347806,0.5546090350522531,19.198728743499547,102,0,3.0210854293017437,0.4919005913990354,51.19405537456046,False,2025-12-01 17:52:28.039012
LINE_01,211.92636583204558,0.4638282752233077,26.509255678943976,76,2,3.214035494769361,0.4531821736598674,57.49769424157902,False,2025-12-01 18:02:28.039012
LINE_02,244.51011769474727,1.1565699399309435,29.453594402562086,70,8,4.289316917412752,0.4066004925308107,78.42612853620358,True,2025-12-01 18:12:28.039012
LINE_03,179.39717082033712,0.3711070210936303,21.16567705115081,112,2,2.9130123947360382,0.5108399572743401,54.07534310460254,False,2025-12-01 18:22:28.039012
LINE_01,208.84088120498384,0.31191098669169803,17.648342543486653,118,1,3.3411534303851163,0.5187657573513611,55.58016475207011,False,2025-12-01 18:32:28.039012
LINE_01,231.19476256456852,0.576615884646516,25.15360302640538,87,3,3.2075684816756778,0.513723307386432,59.40919827059611,False,2025-12-01 18:42:28.039012
LINE_03,219.62143045656984,0.5330299525897847,23.67159934973867,88,3,3.2973284116767925,0.4856253157499353,60.977723239894814,False,2025-12-01 18:52:28.039012
LINE_02,209.5951988392012,0.3033928909388509,23.288665672849753,79,3,3.188403146732634,0.4401659706249984,59.83621497898896,False,2025-12-01 19:02:28.039012
LINE_03,253.22306334666027,0.6551980066357541,30.963690834966688,83,5,3.8734455688489167,0.48282439744318656,63.1056716301581,True,2025-12-01 19:12:28.039012
LINE_02,223.02775346040167,0.8712478540284553,26.584117577129767,52,9,3.6154746418646075,0.38103633679857984,66.23182587264144,True,2025-12-01 19:22:28.039012
LINE_03,216.27048800257327,0.5965113625011514,23.952644402203823,79,2,3.086708703906027,0.49445843222321306,55.763050307686335,False,2025-12-01 19:32:28.039012
LINE_01,230.47319648976713,0.21225132316944778,17.816094729408988,124,0,3.376580838963095,0.5482209261371312,60.854421624853515,False,2025-12-01 19:42:28.039012
LINE_01,203.85358458139328,0.24203107601497623,20.642419561043848,74,1,3.1813098336628736,0.4513278926303543,58.960284543775785,False,2025-12-01 19:52:28.039012
